Präfix;Suffix;SX-ID;ID;Type;Muskelgruppe;Übung;Gerät;Variation;Muscle;Exercise;Device;Variation;GymOrig_ID;GymOrig_Name;GymOrig_Exercise type;GymOrig_BodyPart;GymOrig_Equipment;GymOrig_Gender;GymOrig_Target;GymOrig_Synergist;OA;OA;OA;OA;OA;UA;UA;UA;SC;SC;SC;SC;SC;SC;SC;SC;BR;BR;BR;BR;BR;BR;BR;BA;BA;BA;BA;BA;RU;RU;RU;RU;RU;RU;RU;GE;GE;GE;GE;GE;GE;OS;OS;OS;OS;OS;OS;OS;OS;OS;OS;OS;OS;OS;OS;OS;OS;US;US;US;US;US;US;US;US;US;US;US;Notizen;Anleitung;Instructions
;;;;;;;;;;;;;290613;Power Sled Rear Drag;Strength;Thighs;Power Sled;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;290713;Power Sled Backward Push;Strength;Thighs;Power Sled;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;291013;Dumbbell Suitcase Carry;Strength;Thighs;Dumbbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;291113;Dumbbell High Low Carry;Strength;Thighs;Dumbbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;291213;Trap Bar Farmers Carry;Strength;Thighs;Trap bar;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;291313;Dumbbell Overhead Carry;Strength;Thighs;Dumbbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;291413;Barbell Overhead Carry;Strength;Thighs;Barbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;291513;Barbell Zercher Carry;Strength;Thighs;Barbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;291613;Kettlebell Goblet Carry;Strength;Thighs;Kettlebell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;291713;Dumbbell Farmers Carry;Strength;Thighs;Dumbbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;291813;Barbell Suitcase Carry;Strength;Thighs;Barbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;292513;Dumbbell Single Leg Step Up;Strength;Thighs;Dumbbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;292613;X Band Side Walk;Aerobic;Thighs;Band;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;295013;Lever Belt Squat;Strength;Thighs;Leverage machine;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;295113;Lever Horizontal Leg Press;Strength;Thighs;Leverage machine;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;295513;Dumbbell Goblet Split Squat Front Foot Elevanted (female);Strength;Thighs;Dumbbell;Female;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;295613;Dumbbell Goblet Split Squat Front Foot Elevanted;Strength;Thighs;Dumbbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;295713;Dumbbell Split Squat Front Foot Elevanted;Strength;Thighs;Dumbbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;295813;Dumbbell Split Squat Front Foot Elevanted (female);Strength;Thighs;Dumbbell;Female;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;295913;Dumbbell Split Squat (female);Strength;Thighs;Dumbbell;Female;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;296013;Dumbbell Split Squat;Strength;Thighs;Dumbbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;298413;Pistol Squat to Box;Strength;Thighs;Body weight;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;298513;Pistol Squat to Box (female);Strength;Thighs;Body weight;Female;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;298813;Squat mobility (female);Strength;Thighs;Barbell;Female;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;298913;Squat mobility Complex;Stretching;Thighs;Body weight;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;299013;Barbell Walk Calves Activation;Aerobic;Thighs;Barbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;299313;Kettlebell Goblet Squat Mobility;Strength;Thighs;Kettlebell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;300113;Squats   Knee Position;Strength;Thighs;Body weight;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;300713;Resistance Band Leg Extension;Strength;Thighs;Resistance Band;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;300813;Resistance Band Leg Extension (female);Strength;Thighs;Resistance Band;Female;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;300913;Stair Up (female);Strength;Thighs;Body weight;Female;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;318413;Barbell Squat (with hanging band technique);Strength;Thighs;Barbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;318713;Kettlebell Goblet Squat Jump (female);Aerobic;Thighs;Kettlebell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;319313;Glute Ham Raise;Strength;Thighs;Body weight;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;319413;Frankenstein squat;Strength;Thighs;Barbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;319513;Lever Lying Two-One Leg Curl;Strength;Thighs;Leverage machine;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;323513;Cable Assisted Inverse Leg Curl;Strength;Thighs;Cable;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;330913;Barbell Weighted Front Chest Squat;Strength;Thighs;Barbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;331113;Barbell Front Squat (from blocks);Strength;Thighs;Barbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;332313;Kettlebell Half Turkish Get-up;Strength;Thighs;Kettlebell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;333913;Dumbbell One Arm Lunge;Strength;Thighs;Dumbbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;334113;Dumbbell Lunge (VERSION 2);Strength;Thighs;Dumbbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;334913;Cable Front Squat;Strength;Thighs;Cable;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;335013;Cable Lateral Lunge;Strength;Thighs;Cable;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;335113;Cable Lunge;Strength;Thighs;Cable;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;335413;Cable Front Squat (VERSION 2);Strength;Thighs;Cable;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;335513;Cable Lateral Lunge (VERSION 2);Strength;Thighs;Cable;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;335613;Cable Forward Lunge;Strength;Thighs;Cable;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;339813;Dumbbell Front Rack Lunge;Strength;Thighs;Dumbbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;339913;Barbell Front Rack Lunge;Strength;Thighs;Barbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;341513;Assisted Inverse Leg Curl;Strength;Thighs;Assisted;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;347013;Forward Lunge (male);Strength;Thighs;Body weight;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;350413;Standing Balance Quadriceps Stretch;Stretching;Thighs;Body weight;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;350713;Self Assisted Inverse Leg Curl (VERSION 2);Strength;Thighs;Body weight;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;350813;Resistance Band Seated Single Leg Curl;Strength;Thighs;Resistance Band;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;351813;Band Seated Leg Extension (male);Strength;Thighs;Band;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;351913;Band Seated Leg Extension (female);Strength;Thighs;Band;Female;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;358113;Lunge with Leg Lift;Strength;Thighs;Body weight;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;358213;Lunge with Jump;Aerobic;Thighs;Body weight;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;358713;Weighted Single Leg Lift;Strength;Thighs;Weighted;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;360913;Lever Kneeling Leg Curl (plate loaded) (female);Strength;Thighs;Leverage machine;Female;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;363513;Dumbbell Contralateral Forward Lunge;Strength;Thighs;Dumbbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;366513;Power Point Plank;Strength;Thighs;Body weight;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;372513;Barbell Overhead Lunge;Strength;Thighs;Barbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;372713;Barbell Front Bench Squat;Strength;Thighs;Barbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;372813;Barbell Front Step Up;Strength;Thighs;Barbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;373213;Kettlebell Gobelt Curtsey Lunge;Strength;Thighs;Kettlebell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;374213;Sliding Leg Curl on Floor with Towel;Strength;Thighs;Body weight;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;374313;Bulgarian Split Squat with Chair;Strength;Thighs;Body weight;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;374713;Assisted Pistol Squat with Bed Sheet;Strength;Thighs;Body weight;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;380313;Bodyweight Pulse Squat (female);Strength;Thighs;Body weight;Female;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;381113;Walking Lunge (female);Strength;Thighs;Body weight;Female;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;385613;Resistance Band Smith Squat;Strength;Thighs;Smith machine;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;385713;Resistance Band Cable Squat;Strength;Thighs;Cable;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;386313;Bulgarian Jump Squat;Aerobic;Thighs;Body weight;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;387113;Barbell Front Chest Squat with Resistance Band;Strength;Thighs;Barbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;387613;Weighted Squat Jump with Plate;Aerobic;Thighs;Weighted;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;387713;Medicine Ball Squat Jump;Aerobic;Thighs;Medicine Ball;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;387813;Resistance Band Jump Squat;Aerobic;Thighs;Resistance Band;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;392713;Squat Tip Toe;Strength;Thighs;Body weight;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;392813;Bodyweight Single Leg Deadlift;Strength;Thighs;Body weight;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;396613;Static Lunge Kick;Stretching;Thighs;Body weight;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;400013;Static Lunge;Strength;Thighs;Body weight;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;403213;Weighted Sissy Squat (female);Strength;Thighs;Weighted;Female;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;403313;Band standing leg curl (male);Strength;Thighs;Band;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;403613;Resistance Band Leg Curl (male);Strength;Thighs;Resistance Band;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;404513;Kettlebell Lateral Lunge;Strength;Thighs;Kettlebell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;404813;Dumbbell Ipsilateral Split Squat;Strength;Thighs;Dumbbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;405713;Kettlebell Turkish Get-Up to Hand;Strength;Thighs;Kettlebell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;405913;Kettlebell Split Squat;Strength;Thighs;Kettlebell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;406113;Barbell Banded Bench Squat;Strength;Thighs;Barbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;406413;Barbell Squat with Chains;Strength;Thighs;Barbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;407213;Bodyweight Single Leg Wall Squat;Strength;Thighs;Body weight;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;409813;Kettlebell Side Lunge (male);Strength;Thighs;Kettlebell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;410013;Sled Wide Hack Squat (male);Strength;Thighs;Sled machine;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;410913;Resistance Band Adduction Split Squat (male);Strength;Thighs;Resistance Band;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;412313;Kettlebell Single Front Squat (male);Strength;Thighs;Kettlebell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;412813;Weighted Counterbalanced Squat (male);Strength;Thighs;Weighted;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;412913;Weighted Counterbalanced Skater Squat (male);Strength;Thighs;Weighted;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;413413;Kettlebell Single Leg Step-Up (male);Strength;Thighs;Kettlebell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;413513;Band Split Squat;Strength;Thighs;Band;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;417813;Barbell Elevated Heel Squat;Strength;Thighs;Barbell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;417913;Smith Banded Full Squat;Strength;Thighs;Smith machine;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;418513;Weighted Overhead Press Step-Up;Strength;Thighs;Weighted;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;420413;Resistance Band Assisted Nordic Hamstring Curl;Strength;Thighs;Resistance Band;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;421813;Safety Bar Front Squat;Strength;Thighs;Body weight;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;421913;Safety Bar Elevated Heel Squat;Strength;Thighs;Body weight;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;422113;Tiger Tail Hamstring;Stretching;Thighs;Body weight;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;423013;Kettlebell Bottoms-Up to Knee Turkish Get-Up;Strength;Thighs;Kettlebell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;424413;Kettlebell Overhead Carry;Strength;Thighs;Kettlebell;Male;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;428013;Ceiling Look Stretch (female);Stretching;Thighs;Body weight;Female;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;428113;Intermediate Hip Flexor and Quad Stretch (female);Stretching;Thighs;Body weight;Female;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
